24c4fdde-4494-3837-a288-5b4fdbe966eb,Constrictor,9f101747-fc6a-41fc-af31-5a2be84b6c7d,Constrictor,70bd458f-c62d-4014-99e7-233c3c0b8f96,The World Needs Guts,11374,38873
24c4fdde-4494-3837-a288-5b4fdbe966eb,Constrictor,9f101747-fc6a-41fc-af31-5a2be84b6c7d,Constrictor,11b69570-c04d-42bc-89a4-d3585b8c967e,Trick Bag,10059,31570
24c4fdde-4494-3837-a288-5b4fdbe966eb,Constrictor,9f101747-fc6a-41fc-af31-5a2be84b6c7d,Constrictor,d669f7ee-b759-4200-bc6a-7d2d43049e58,Crawlin’,10751,35951
24c4fdde-4494-3837-a288-5b4fdbe966eb,Constrictor,9f101747-fc6a-41fc-af31-5a2be84b6c7d,Constrictor,f860aade-de56-49e0-8d5d-2726494a16fc,The Great American Success Story,8395,27828
24c4fdde-4494-3837-a288-5b4fdbe966eb,Constrictor,9f101747-fc6a-41fc-af31-5a2be84b6c7d,Constrictor,515f74f4-ef18-4105-8cc7-eb939efe304e,He’s Back (The Man Behind the Mask),49099,207045
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4adbbd4c-4fca-42dc-a36b-dd0d1fd609f3,Sideshow,21863,71961
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,c40c393b-4a5e-480f-8e0c-0687252e6685,Nothing’s Free,14620,52445
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4070b723-5192-4c42-931b-59ccc6f6e655,Lost in America,50094,201410
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,43cc6705-9b1c-4fd1-b497-0710aa834f9a,Bad Place Alone,13974,47398
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,66668457-e074-4f17-91f8-c2a8f6a7130f,You’re My Temptation,21031,78759
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4eb6fb93-9d3d-4c41-9507-aa3411c458c5,Stolen Prayer,31669,117846
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,d5c273ff-c6b2-4984-8b76-224340ff9158,Unholy War,12122,37865
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,cf05d560-6d90-4634-8b74-dfb5fad8e7bb,Lullaby,10995,34285
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4c9e4542-f8ad-4b1d-bec9-c8de120a78d1,It’s Me,32997,122919
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,55129b14-608a-4066-8f05-4e3214bc7d77,Cleansed by Fire,15979,58861
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4adbbd4c-4fca-42dc-a36b-dd0d1fd609f3,Sideshow,21863,71961
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,c40c393b-4a5e-480f-8e0c-0687252e6685,Nothing’s Free,14620,52445
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4070b723-5192-4c42-931b-59ccc6f6e655,Lost in America,50094,201410
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,43cc6705-9b1c-4fd1-b497-0710aa834f9a,Bad Place Alone,13974,47398
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,66668457-e074-4f17-91f8-c2a8f6a7130f,You’re My Temptation,21031,78759
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4eb6fb93-9d3d-4c41-9507-aa3411c458c5,Stolen Prayer,31669,117846
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,d5c273ff-c6b2-4984-8b76-224340ff9158,Unholy War,12122,37865
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,cf05d560-6d90-4634-8b74-dfb5fad8e7bb,Lullaby,10995,34285
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4c9e4542-f8ad-4b1d-bec9-c8de120a78d1,It’s Me,32997,122919
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,55129b14-608a-4066-8f05-4e3214bc7d77,Cleansed by Fire,15979,58861
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4adbbd4c-4fca-42dc-a36b-dd0d1fd609f3,Sideshow,21863,71961
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,c40c393b-4a5e-480f-8e0c-0687252e6685,Nothing’s Free,14620,52445
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4070b723-5192-4c42-931b-59ccc6f6e655,Lost in America,50094,201410
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,43cc6705-9b1c-4fd1-b497-0710aa834f9a,Bad Place Alone,13974,47398
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,66668457-e074-4f17-91f8-c2a8f6a7130f,You’re My Temptation,21031,78759
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4eb6fb93-9d3d-4c41-9507-aa3411c458c5,Stolen Prayer,31669,117846
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,d5c273ff-c6b2-4984-8b76-224340ff9158,Unholy War,12122,37865
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,cf05d560-6d90-4634-8b74-dfb5fad8e7bb,Lullaby,10995,34285
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,4c9e4542-f8ad-4b1d-bec9-c8de120a78d1,It’s Me,32997,122919
27b8892e-e772-3edf-8b3a-0aeddb455e96,The Last Temptation,c452bd3d-df38-3c16-b72e-ad44a7a57ed4,The Last Temptation,55129b14-608a-4066-8f05-4e3214bc7d77,Cleansed by Fire,15979,58861
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,6396f4dd-fbcb-4316-9afa-3a0d1e3b1338,Poison,607310,4061565
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,86cf0f07-22b1-4a8c-8770-decbe31eb995,Spark in the Dark,71800,340647
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,74eb6eed-2a70-47ef-a8f8-34dca9425da6,House of Fire,101416,457411
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,40698378-2a1e-4768-9a84-fb4910c35ecc,Why Trust You,54120,220932
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,432c8de0-6b16-408c-a117-29e1f00359b7,Only My Heart Talkin’,58601,236760
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,e74d7442-f5e6-4f5a-9801-7c8590fdf084,Bed of Nails,97705,497530
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,9ee966b3-4588-422d-8fd4-ed2fb1645baa,This Maniac’s in Love With You,42810,178336
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,139665f3-5444-43a8-b886-c8c4880504de,Trash,56876,212358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,7e8c7a31-bc86-4538-93ec-c679503a806c,Hell Is Living Without You,71383,378025
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,119b9fce-835a-4b96-852d-c352f078a3ca,I’m Your Gun,42229,163358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,6396f4dd-fbcb-4316-9afa-3a0d1e3b1338,Poison,607310,4061565
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,86cf0f07-22b1-4a8c-8770-decbe31eb995,Spark in the Dark,71800,340647
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,74eb6eed-2a70-47ef-a8f8-34dca9425da6,House of Fire,101416,457411
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,40698378-2a1e-4768-9a84-fb4910c35ecc,Why Trust You,54120,220932
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,432c8de0-6b16-408c-a117-29e1f00359b7,Only My Heart Talkin’,58601,236760
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,e74d7442-f5e6-4f5a-9801-7c8590fdf084,Bed of Nails,97705,497530
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,9ee966b3-4588-422d-8fd4-ed2fb1645baa,This Maniac’s in Love With You,42810,178336
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,139665f3-5444-43a8-b886-c8c4880504de,Trash,56876,212358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,7e8c7a31-bc86-4538-93ec-c679503a806c,Hell Is Living Without You,71383,378025
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,119b9fce-835a-4b96-852d-c352f078a3ca,I’m Your Gun,42229,163358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,6396f4dd-fbcb-4316-9afa-3a0d1e3b1338,Poison,607310,4061565
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,86cf0f07-22b1-4a8c-8770-decbe31eb995,Spark in the Dark,71800,340647
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,74eb6eed-2a70-47ef-a8f8-34dca9425da6,House of Fire,101416,457411
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,40698378-2a1e-4768-9a84-fb4910c35ecc,Why Trust You,54120,220932
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,432c8de0-6b16-408c-a117-29e1f00359b7,Only My Heart Talkin’,58601,236760
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,e74d7442-f5e6-4f5a-9801-7c8590fdf084,Bed of Nails,97705,497530
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,9ee966b3-4588-422d-8fd4-ed2fb1645baa,This Maniac’s in Love With You,42810,178336
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,139665f3-5444-43a8-b886-c8c4880504de,Trash,56876,212358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,7e8c7a31-bc86-4538-93ec-c679503a806c,Hell Is Living Without You,71383,378025
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,119b9fce-835a-4b96-852d-c352f078a3ca,I’m Your Gun,42229,163358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,6396f4dd-fbcb-4316-9afa-3a0d1e3b1338,Poison,607310,4061565
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,86cf0f07-22b1-4a8c-8770-decbe31eb995,Spark in the Dark,71800,340647
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,74eb6eed-2a70-47ef-a8f8-34dca9425da6,House of Fire,101416,457411
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,40698378-2a1e-4768-9a84-fb4910c35ecc,Why Trust You,54120,220932
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,432c8de0-6b16-408c-a117-29e1f00359b7,Only My Heart Talkin’,58601,236760
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,e74d7442-f5e6-4f5a-9801-7c8590fdf084,Bed of Nails,97705,497530
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,9ee966b3-4588-422d-8fd4-ed2fb1645baa,This Maniac’s in Love With You,42810,178336
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,139665f3-5444-43a8-b886-c8c4880504de,Trash,56876,212358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,7e8c7a31-bc86-4538-93ec-c679503a806c,Hell Is Living Without You,71383,378025
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,119b9fce-835a-4b96-852d-c352f078a3ca,I’m Your Gun,42229,163358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,6396f4dd-fbcb-4316-9afa-3a0d1e3b1338,Poison,607310,4061565
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,86cf0f07-22b1-4a8c-8770-decbe31eb995,Spark in the Dark,71800,340647
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,74eb6eed-2a70-47ef-a8f8-34dca9425da6,House of Fire,101416,457411
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,40698378-2a1e-4768-9a84-fb4910c35ecc,Why Trust You,54120,220932
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,432c8de0-6b16-408c-a117-29e1f00359b7,Only My Heart Talkin’,58601,236760
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,e74d7442-f5e6-4f5a-9801-7c8590fdf084,Bed of Nails,97705,497530
